date,label,Differential_pressure,Flow_rate,Dust_feed,RUL
1970-01-01 00:00:53.300000000,17,61.216,81.4495748921929,59.1072357995712,146.1
1970-01-01 00:00:53.400000000,17,61.48727,81.7623997150623,59.1072357995712,146.0
1970-01-01 00:00:53.500000000,17,61.39684,81.7032113885078,59.1072357995712,145.9
1970-01-01 00:00:53.600000000,17,61.39684,81.1367386385924,59.1072357995712,145.8
1970-01-01 00:00:53.700000000,17,63.92867,81.6355757515392,59.1072357995712,145.7
1970-01-01 00:00:53.800000000,17,64.65205,81.5510226322801,59.1072357995712,145.6
1970-01-01 00:00:53.900000000,17,64.65205,81.3481157213745,59.1072357995712,145.5
1970-01-01 00:00:54.000000000,17,62.75318,81.6017522176893,59.1072357995712,145.4
1970-01-01 00:00:54.100000000,17,63.38614,81.5510226322801,59.1072357995712,145.3
1970-01-01 00:00:54.200000000,17,65.28501,81.889212247854,59.1072357995712,145.2
1970-01-01 00:00:54.300000000,17,65.28501,81.2043742755609,59.1072357995712,145.1
1970-01-01 00:00:54.400000000,17,74.68895,81.5256578395755,59.1072357995712,145.0
1970-01-01 00:00:54.500000000,17,71.43374,81.9906714186724,59.1072357995712,144.9
1970-01-01 00:00:54.600000000,17,68.35937,82.007588900963,59.1072357995712,144.8
1970-01-01 00:00:54.700000000,17,66.4605,81.6271170103939,59.1072357995712,144.7
1970-01-01 00:00:54.800000000,17,67.81684,81.8384940931761,59.1072357995712,144.6
1970-01-01 00:00:54.900000000,17,64.65205,82.007588900963,59.1072357995712,144.5
1970-01-01 00:00:55.000000000,17,60.31178,82.1174953821955,59.1072357995712,144.4
1970-01-01 00:00:55.100000000,17,61.39684,81.162103431297,59.1072357995712,144.3
1970-01-01 00:00:55.200000000,17,60.31178,81.0352908985052,59.1072357995712,144.2
1970-01-01 00:00:55.300000000,17,63.38614,81.6609405442438,59.1072357995712,144.1
1970-01-01 00:00:55.400000000,17,63.38614,81.3734805140791,59.1072357995712,144.0
1970-01-01 00:00:55.500000000,17,62.75318,82.1513189160454,59.1072357995712,143.9
1970-01-01 00:00:55.600000000,17,62.75318,81.5087517880162,59.1072357995712,143.8
1970-01-01 00:00:55.700000000,17,62.75318,82.1344128644861,59.1072357995712,143.7
1970-01-01 00:00:55.800000000,17,63.29572,81.8131293004715,59.1072357995712,143.6
1970-01-01 00:00:55.900000000,17,63.38614,81.5256578395755,59.1072357995712,143.5
1970-01-01 00:00:56.000000000,17,63.38614,81.4411161510477,59.1072357995712,143.4
1970-01-01 00:00:56.100000000,17,64.65205,81.9314945228492,59.1072357995712,143.3
1970-01-01 00:00:56.200000000,17,65.10416,82.3119549826871,59.1072357995712,143.2
1970-01-01 00:00:56.300000000,17,65.73712,81.6271170103939,59.1072357995712,143.1
1970-01-01 00:00:56.400000000,17,66.55093,81.9653066259678,59.1072357995712,143.0
1970-01-01 00:00:56.500000000,17,67.81684,81.8723061962947,59.1072357995712,142.9
1970-01-01 00:00:56.600000000,17,67.90726,81.88076493744,59.1072357995712,142.8
1970-01-01 00:00:56.700000000,17,67.72642,81.2466565505561,59.1072357995712,142.7
1970-01-01 00:00:56.800000000,17,68.4498,81.4495748921929,59.1072357995712,142.6
1970-01-01 00:00:56.900000000,17,67.81684,81.9484005744085,59.1072357995712,142.5
1970-01-01 00:00:57.000000000,17,66.55093,82.1513189160454,59.1072357995712,142.4
1970-01-01 00:00:57.100000000,17,66.55093,81.9061297301446,59.1072357995712,142.3
1970-01-01 00:00:57.200000000,17,65.28501,82.1682249676047,59.1072357995712,142.2
1970-01-01 00:00:57.300000000,17,66.55093,81.9653066259678,59.1072357995712,142.1
1970-01-01 00:00:57.400000000,17,66.55093,81.407304047929,59.1072357995712,142.0
1970-01-01 00:00:57.500000000,17,67.81684,81.6355757515392,59.1072357995712,141.9
1970-01-01 00:00:57.600000000,17,68.4498,81.8469414035901,59.1072357995712,141.8
1970-01-01 00:00:57.700000000,17,67.81684,82.2527666561326,59.1072357995712,141.7
1970-01-01 00:00:57.800000000,17,67.81684,81.745493663503,59.1072357995712,141.6
1970-01-01 00:00:57.900000000,17,66.4605,81.9399418332632,59.1072357995712,141.5
1970-01-01 00:00:58.000000000,17,68.26895,82.6163324951423,59.1072357995712,141.4
1970-01-01 00:00:58.100000000,17,68.08811,82.4641437389147,59.1072357995712,141.3
1970-01-01 00:00:58.200000000,17,67.81684,81.8384940931761,59.1072357995712,141.2
1970-01-01 00:00:58.300000000,17,67.81684,82.1428601749001,59.1072357995712,141.1
1970-01-01 00:00:58.400000000,17,67.81684,81.88076493744,59.1072357995712,141.0
1970-01-01 00:00:58.500000000,17,67.18388,81.9145770405586,59.1072357995712,140.9
1970-01-01 00:00:58.600000000,17,66.64135,81.8723061962947,59.1072357995712,140.8
1970-01-01 00:00:58.700000000,17,67.81684,81.2720213432607,59.1072357995712,140.7
1970-01-01 00:00:58.800000000,17,67.81684,81.3819392552244,59.1072357995712,140.6
1970-01-01 00:00:58.900000000,17,66.55093,81.5510226322801,59.1072357995712,140.5
1970-01-01 00:00:59.000000000,17,67.81684,80.9493815480772,59.1072357995712,140.4
1970-01-01 00:00:59.100000000,17,68.4498,81.4664809437523,59.1072357995712,140.3
1970-01-01 00:00:59.200000000,17,65.28501,81.5425753218661,59.1072357995712,140.2
1970-01-01 00:00:59.300000000,17,64.65205,81.4242100994883,59.1072357995712,140.1
1970-01-01 00:00:59.400000000,17,66.55093,81.1029265354737,59.1072357995712,140.0
1970-01-01 00:00:59.500000000,17,66.55093,81.9399418332632,59.1072357995712,139.9
1970-01-01 00:00:59.600000000,17,66.55093,82.0244949525224,59.1072357995712,139.8
1970-01-01 00:00:59.700000000,17,65.28501,81.8046705593262,59.1072357995712,139.7
1970-01-01 00:00:59.800000000,17,71.52416,82.1428601749001,59.1072357995712,139.6
1970-01-01 00:00:59.900000000,17,71.52416,82.2612253972778,59.1072357995712,139.5
1970-01-01 00:01:00.000000000,17,72.79008,81.3819392552244,59.1072357995712,139.4
1970-01-01 00:01:00.100000000,17,73.42303,81.6947640780937,59.1072357995712,139.3
1970-01-01 00:01:00.200000000,17,70.34867,81.4411161510477,59.1072357995712,139.2
1970-01-01 00:01:00.300000000,17,71.52416,81.3142921875246,59.1072357995712,139.1
1970-01-01 00:01:00.400000000,17,72.8805,81.5425753218661,59.1072357995712,139.0
1970-01-01 00:01:00.500000000,17,71.70501,81.9230357817039,59.1072357995712,138.9
1970-01-01 00:01:00.600000000,17,72.15712,81.9906714186724,59.1072357995712,138.8
1970-01-01 00:01:00.700000000,17,74.68895,82.3880607915322,59.1072357995712,138.7
1970-01-01 00:01:00.800000000,17,75.32191,82.6755208216969,59.1072357995712,138.6
1970-01-01 00:01:00.900000000,17,74.77937,81.2804686536747,59.1072357995712,138.5
1970-01-01 00:01:01.000000000,17,75.05064,81.2804686536747,59.1072357995712,138.4
1970-01-01 00:01:01.100000000,17,75.59317,81.889212247854,59.1072357995712,138.3
1970-01-01 00:01:01.200000000,17,77.85374,81.7116701296531,59.1072357995712,138.2
1970-01-01 00:01:01.300000000,17,78.48669,81.9145770405586,59.1072357995712,138.1
1970-01-01 00:01:01.400000000,17,78.48669,81.88076493744,59.1072357995712,138.0
1970-01-01 00:01:01.500000000,17,84.99711,82.185131019164,59.1072357995712,137.9
1970-01-01 00:01:01.600000000,17,81.56105,82.3035076722731,59.1072357995712,137.8
1970-01-01 00:01:01.700000000,17,78.48669,82.049859745227,59.1072357995712,137.7
1970-01-01 00:01:01.800000000,17,77.85374,81.4411161510477,59.1072357995712,137.6
1970-01-01 00:01:01.900000000,17,79.75261,81.6186696999799,59.1072357995712,137.5
1970-01-01 00:01:02.000000000,17,80.38556,81.9991301598177,59.1072357995712,137.4
1970-01-01 00:01:02.100000000,17,81.56105,82.007588900963,59.1072357995712,137.3
1970-01-01 00:01:02.200000000,17,82.91739,81.6863053369484,59.1072357995712,137.2
1970-01-01 00:01:02.300000000,17,84.72585,81.9822241082584,59.1072357995712,137.1
1970-01-01 00:01:02.400000000,17,84.81626,81.6017522176893,59.1072357995712,137.0
1970-01-01 00:01:02.500000000,17,83.45992,81.4749396848976,59.1072357995712,136.9
1970-01-01 00:01:02.600000000,17,83.55035,81.2466565505561,59.1072357995712,136.8
1970-01-01 00:01:02.700000000,17,80.38556,81.9484005744085,59.1072357995712,136.7
1970-01-01 00:01:02.800000000,17,80.38556,82.4472376873554,59.1072357995712,136.6
1970-01-01 00:01:02.900000000,17,78.48669,81.2297390682655,59.1072357995712,136.5
1970-01-01 00:01:03.000000000,17,79.66219,81.3988453067837,59.1072357995712,136.4
1970-01-01 00:01:03.100000000,17,78.48669,81.8131293004715,59.1072357995712,136.3
1970-01-01 00:01:03.200000000,17,80.29514,81.3227509286699,59.1072357995712,136.2
1970-01-01 00:01:03.300000000,17,78.48669,81.28892739482,59.1072357995712,136.1
1970-01-01 00:01:03.400000000,17,78.48669,81.9314945228492,59.1072357995712,136.0
1970-01-01 00:01:03.500000000,17,76.58782,81.2466565505561,59.1072357995712,135.9
1970-01-01 00:01:03.600000000,17,75.05064,82.4979672727646,59.1072357995712,135.8
1970-01-01 00:01:03.700000000,17,77.85374,82.2274132941592,59.1072357995712,135.7
1970-01-01 00:01:03.800000000,17,76.58782,82.0329536936677,59.1072357995712,135.6
1970-01-01 00:01:03.900000000,17,81.65147,81.7116701296531,59.1072357995712,135.5
1970-01-01 00:01:04.000000000,17,84.00246,82.0160362113771,59.1072357995712,135.4
1970-01-01 00:01:04.099999999,17,87.89063,81.5425753218661,59.1072357995712,135.3
1970-01-01 00:01:04.200000000,17,88.52358,81.1959269651469,59.1072357995712,135.2
1970-01-01 00:01:04.300000000,17,88.43316,81.5679286838394,59.1072357995712,135.1
1970-01-01 00:01:04.400000000,17,89.7895,81.5087517880162,59.1072357995712,135.0
1970-01-01 00:01:04.500000000,17,90.42245,82.4641437389147,59.1072357995712,134.9
1970-01-01 00:01:04.599999999,17,88.52358,81.3819392552244,59.1072357995712,134.8
1970-01-01 00:01:04.700000000,17,89.7895,80.9321926201914,59.1072357995712,134.7
1970-01-01 00:01:04.800000000,17,89.7895,82.1005893306362,59.1072357995712,134.6
1970-01-01 00:01:04.900000000,17,88.52358,81.889212247854,59.1072357995712,134.5
1970-01-01 00:01:05.000000000,17,89.7895,81.3142921875246,59.1072357995712,134.4
1970-01-01 00:01:05.099999999,17,90.42245,81.7962118181809,59.1072357995712,134.3
1970-01-01 00:01:05.200000000,17,90.42245,82.2020485014546,59.1072357995712,134.2
1970-01-01 00:01:05.300000000,17,91.68837,81.9230357817039,59.1072357995712,134.1
1970-01-01 00:01:05.400000000,17,92.86386,81.5087517880162,59.1072357995712,134.0
1970-01-01 00:01:05.500000000,17,88.52358,82.1005893306362,59.1072357995712,133.9
1970-01-01 00:01:05.599999999,17,90.33203,81.4918457364569,59.1072357995712,133.8
1970-01-01 00:01:05.700000000,17,89.7895,82.6163324951423,59.1072357995712,133.7
1970-01-01 00:01:05.800000000,17,91.68837,82.345778516537,59.1072357995712,133.6
1970-01-01 00:01:05.900000000,17,92.77344,81.9484005744085,59.1072357995712,133.5
1970-01-01 00:01:06.000000000,17,93.85851,81.7116701296531,59.1072357995712,133.4
1970-01-01 00:01:06.099999999,17,95.034,81.9822241082584,59.1072357995712,133.3
1970-01-01 00:01:06.200000000,17,96.66161,82.0414010040817,59.1072357995712,133.2
1970-01-01 00:01:06.300000000,17,95.39569,81.745493663503,59.1072357995712,133.1
1970-01-01 00:01:06.400000000,17,96.11906,81.3481157213745,59.1072357995712,133.0
1970-01-01 00:01:06.500000000,17,96.48077,81.2973861359653,59.1072357995712,132.9
1970-01-01 00:01:06.599999999,17,94.85316,81.88076493744,59.1072357995712,132.8
1970-01-01 00:01:06.700000000,17,94.76273,81.7708584562075,59.1072357995712,132.7
1970-01-01 00:01:06.800000000,17,94.85316,81.1451973797377,59.1072357995712,132.6
1970-01-01 00:01:06.900000000,17,95.39569,81.3311982390839,59.1072357995712,132.5
1970-01-01 00:01:07.000000000,17,93.58723,81.3903865656385,59.1072357995712,132.4
1970-01-01 00:01:07.099999999,17,93.49681,81.1705621724423,59.1072357995712,132.3
1970-01-01 00:01:07.200000000,17,96.66161,81.3819392552244,59.1072357995712,132.2
1970-01-01 00:01:07.300000000,17,96.66161,82.1259541233408,59.1072357995712,132.1
1970-01-01 00:01:07.400000000,17,96.66161,81.7032113885078,59.1072357995712,132.0
1970-01-01 00:01:07.500000000,17,95.39569,82.2274132941592,59.1072357995712,131.9
1970-01-01 00:01:07.599999999,17,94.85316,82.0329536936677,59.1072357995712,131.8
1970-01-01 00:01:07.700000000,17,94.85316,81.6186696999799,59.1072357995712,131.7
1970-01-01 00:01:07.800000000,17,93.94892,81.7623997150623,59.1072357995712,131.6
1970-01-01 00:01:07.900000000,17,92.95428,81.0775617427691,59.1072357995712,131.5
1970-01-01 00:01:08.000000000,17,92.95428,81.6102109588346,59.1072357995712,131.4
1970-01-01 00:01:08.099999999,17,92.95428,82.4387789462101,59.1072357995712,131.3
1970-01-01 00:01:08.200000000,17,94.12978,81.7623997150623,59.1072357995712,131.2
1970-01-01 00:01:08.300000000,17,96.66161,81.8976709889993,59.1072357995712,131.1
1970-01-01 00:01:08.400000000,17,95.39569,81.6778465958031,59.1072357995712,131.0
1970-01-01 00:01:08.500000000,17,97.29456,81.6947640780937,59.1072357995712,130.9
1970-01-01 00:01:08.599999999,17,98.19878,81.753940973917,59.1072357995712,130.8
1970-01-01 00:01:08.700000000,17,97.29456,81.0775617427691,59.1072357995712,130.7
1970-01-01 00:01:08.800000000,17,97.29456,82.0921420202222,59.1072357995712,130.6
1970-01-01 00:01:08.900000000,17,95.39569,81.458022202607,59.1072357995712,130.5
1970-01-01 00:01:09.000000000,17,94.76273,81.3650217729338,59.1072357995712,130.4
1970-01-01 00:01:09.100000000,17,95.39569,81.8215766108855,59.1072357995712,130.3
1970-01-01 00:01:09.200000000,17,96.66161,81.593293476544,59.1072357995712,130.2
1970-01-01 00:01:09.300000000,17,101.7253,82.185131019164,59.1072357995712,130.1
1970-01-01 00:01:09.400000000,17,102.2678,81.6863053369484,59.1072357995712,130.0
1970-01-01 00:01:09.500000000,17,102.3582,81.9484005744085,59.1072357995712,129.9
1970-01-01 00:01:09.600000000,17,104.89,81.4918457364569,59.1072357995712,129.8
1970-01-01 00:01:09.700000000,17,104.89,80.8892028674872,59.1072357995712,129.7
1970-01-01 00:01:09.800000000,17,103.6241,81.7032113885078,59.1072357995712,129.6
1970-01-01 00:01:09.900000000,17,100.4593,81.4326574099023,59.1072357995712,129.5
1970-01-01 00:01:10.000000000,17,102.3582,81.0860204839144,59.1072357995712,129.4
1970-01-01 00:01:10.100000000,17,101.7253,81.9653066259678,59.1072357995712,129.3
1970-01-01 00:01:10.200000000,17,101.7253,81.7370349223577,59.1072357995712,129.2
1970-01-01 00:01:10.300000000,17,101.7253,81.2973861359653,59.1072357995712,129.1
1970-01-01 00:01:10.400000000,17,101.7253,82.0752245379316,59.1072357995712,129.0
1970-01-01 00:01:10.500000000,17,102.3582,81.8300353520308,59.1072357995712,128.9
1970-01-01 00:01:10.600000000,17,103.2624,81.3819392552244,59.1072357995712,128.8
1970-01-01 00:01:10.700000000,17,103.6241,81.3903865656385,59.1072357995712,128.7
1970-01-01 00:01:10.800000000,17,103.6241,81.8554001447354,59.1072357995712,128.6
1970-01-01 00:01:10.900000000,17,103.6241,81.6609405442438,59.1072357995712,128.5
1970-01-01 00:01:11.000000000,17,104.1667,81.1705621724423,59.1072357995712,128.4
1970-01-01 00:01:11.100000000,17,103.6241,81.9991301598177,59.1072357995712,128.3
1970-01-01 00:01:11.200000000,17,103.6241,82.0329536936677,59.1072357995712,128.2
1970-01-01 00:01:11.300000000,17,103.6241,81.458022202607,59.1072357995712,128.1
1970-01-01 00:01:11.400000000,17,103.6241,81.8131293004715,59.1072357995712,128.0
1970-01-01 00:01:11.500000000,17,103.6241,81.5510226322801,59.1072357995712,127.9
1970-01-01 00:01:11.600000000,17,103.6241,81.9822241082584,59.1072357995712,127.8
1970-01-01 00:01:11.700000000,17,102.4486,81.9568593155538,59.1072357995712,127.7
1970-01-01 00:01:11.800000000,17,101.7253,82.1090480717815,59.1072357995712,127.6
1970-01-01 00:01:11.900000000,17,100.4593,81.5256578395755,59.1072357995712,127.5
1970-01-01 00:01:12.000000000,17,101.7253,81.753940973917,59.1072357995712,127.4
1970-01-01 00:01:12.100000000,17,103.6241,81.7708584562075,59.1072357995712,127.3
1970-01-01 00:01:12.200000000,17,100.4593,82.2104958118686,59.1072357995712,127.2
1970-01-01 00:01:12.300000000,17,102.3582,81.7708584562075,59.1072357995712,127.1
1970-01-01 00:01:12.400000000,17,103.6241,80.906391795373,59.1072357995712,127.0
1970-01-01 00:01:12.500000000,17,105.523,81.0352908985052,59.1072357995712,126.9
1970-01-01 00:01:12.600000000,17,105.523,81.026749156553,59.1072357995712,126.8
1970-01-01 00:01:12.700000000,17,106.7889,80.966570475963,59.1072357995712,126.7
1970-01-01 00:01:12.800000000,17,105.523,81.7623997150623,59.1072357995712,126.6
1970-01-01 00:01:12.900000000,17,103.7145,81.5002930468709,59.1072357995712,126.5
1970-01-01 00:01:13.000000000,17,106.2464,81.5425753218661,59.1072357995712,126.4
1970-01-01 00:01:13.100000000,17,106.2464,81.5763874249847,59.1072357995712,126.3
1970-01-01 00:01:13.200000000,17,105.523,81.2212917578515,59.1072357995712,126.2
1970-01-01 00:01:13.300000000,17,103.6241,81.3819392552244,59.1072357995712,126.1
1970-01-01 00:01:13.400000000,17,102.2678,81.7877645077669,59.1072357995712,126.0
1970-01-01 00:01:13.500000000,17,100.7306,81.9145770405586,59.1072357995712,125.9
1970-01-01 00:01:13.600000000,17,98.56047,82.007588900963,59.1072357995712,125.8
1970-01-01 00:01:13.700000000,17,101.7253,82.0160362113771,59.1072357995712,125.7
1970-01-01 00:01:13.800000000,17,105.523,81.7962118181809,59.1072357995712,125.6
1970-01-01 00:01:13.900000000,17,108.6878,81.7116701296531,59.1072357995712,125.5
1970-01-01 00:01:14.000000000,17,110.5867,82.1428601749001,59.1072357995712,125.4
1970-01-01 00:01:14.100000000,17,110.5867,81.7877645077669,59.1072357995712,125.3
1970-01-01 00:01:14.200000000,17,111.7622,81.4326574099023,59.1072357995712,125.2
1970-01-01 00:01:14.300000000,17,110.5867,81.6693992853891,59.1072357995712,125.1
1970-01-01 00:01:14.400000000,17,111.7622,81.5679286838394,59.1072357995712,125.0
1970-01-01 00:01:14.500000000,17,110.5867,81.3903865656385,59.1072357995712,124.9
1970-01-01 00:01:14.600000000,17,110.5867,81.2043742755609,59.1072357995712,124.8
1970-01-01 00:01:14.700000000,17,110.5867,81.1367386385924,59.1072357995712,124.7
1970-01-01 00:01:14.800000000,17,111.7622,80.9321926201914,59.1072357995712,124.6
1970-01-01 00:01:14.900000000,17,111.8526,81.5002930468709,59.1072357995712,124.5
1970-01-01 00:01:15.000000000,17,112.4855,81.3650217729338,59.1072357995712,124.4
1970-01-01 00:01:15.100000000,17,111.8526,81.6524818030985,59.1072357995712,124.3
1970-01-01 00:01:15.200000000,17,113.7514,81.9737653671131,59.1072357995712,124.2
1970-01-01 00:01:15.300000000,17,113.7514,81.8554001447354,59.1072357995712,124.1
1970-01-01 00:01:15.400000000,17,115.0174,81.9822241082584,59.1072357995712,124.0
1970-01-01 00:01:15.500000000,17,114.9269,81.9230357817039,59.1072357995712,123.9
1970-01-01 00:01:15.600000000,17,115.1078,81.5172105291615,59.1072357995712,123.8
1970-01-01 00:01:15.700000000,17,113.7514,81.7032113885078,59.1072357995712,123.7
1970-01-01 00:01:15.800000000,17,113.7514,81.1029265354737,59.1072357995712,123.6
1970-01-01 00:01:15.900000000,17,114.6557,81.9653066259678,59.1072357995712,123.5
1970-01-01 00:01:16.000000000,17,115.1982,82.2612253972778,59.1072357995712,123.4
1970-01-01 00:01:16.100000000,17,115.5599,81.9145770405586,59.1072357995712,123.3
1970-01-01 00:01:16.200000000,17,114.9269,81.2381978094108,59.1072357995712,123.2
1970-01-01 00:01:16.300000000,17,111.7622,81.4411161510477,59.1072357995712,123.1
1970-01-01 00:01:16.400000000,17,115.1078,80.966570475963,59.1072357995712,123.0
1970-01-01 00:01:16.500000000,17,114.9269,81.5087517880162,59.1072357995712,122.9
1970-01-01 00:01:16.600000000,17,115.0174,81.8976709889993,59.1072357995712,122.8
1970-01-01 00:01:16.700000000,17,115.5599,82.0583184863723,59.1072357995712,122.7
1970-01-01 00:01:16.800000000,17,117.4588,81.8469414035901,59.1072357995712,122.6
1970-01-01 00:01:16.900000000,17,116.8258,81.8469414035901,59.1072357995712,122.5
1970-01-01 00:01:17.000000000,17,118.7247,80.8290358088904,59.1072357995712,122.4
1970-01-01 00:01:17.100000000,17,119.9906,81.3142921875246,59.1072357995712,122.3
1970-01-01 00:01:17.200000000,17,117.4588,81.8554001447354,59.1072357995712,122.2
1970-01-01 00:01:17.300000000,17,115.6503,81.9822241082584,59.1072357995712,122.1
1970-01-01 00:01:17.400000000,17,117.5492,81.5002930468709,59.1072357995712,122.0
1970-01-01 00:01:17.500000000,17,116.8258,81.4749396848976,59.1072357995712,121.9
1970-01-01 00:01:17.600000000,17,116.8258,81.4411161510477,59.1072357995712,121.8
1970-01-01 00:01:17.700000000,17,117.3683,81.7877645077669,59.1072357995712,121.7
1970-01-01 00:01:17.800000000,17,117.4588,81.7708584562075,59.1072357995712,121.6
1970-01-01 00:01:17.900000000,17,117.4588,81.28892739482,59.1072357995712,121.5
1970-01-01 00:01:18.000000000,17,118.7247,81.8469414035901,59.1072357995712,121.4
1970-01-01 00:01:18.100000000,17,117.0971,81.5341165807208,59.1072357995712,121.3
1970-01-01 00:01:18.200000000,17,118.5438,81.415751358343,59.1072357995712,121.2
1970-01-01 00:01:18.300000000,17,119.9906,81.6017522176893,59.1072357995712,121.1
1970-01-01 00:01:18.400000000,17,119.9906,80.3906309828541,59.1072357995712,121.0
1970-01-01 00:01:18.500000000,17,117.4588,81.88076493744,59.1072357995712,120.9
1970-01-01 00:01:18.600000000,17,117.4588,81.5594813734254,59.1072357995712,120.8
1970-01-01 00:01:18.700000000,17,119.9906,81.7793057666216,59.1072357995712,120.7
1970-01-01 00:01:18.800000000,17,120.6236,81.2804686536747,59.1072357995712,120.6
1970-01-01 00:01:18.900000000,17,121.799,81.745493663503,59.1072357995712,120.5
1970-01-01 00:01:19.000000000,17,118.7247,82.0244949525224,59.1072357995712,120.4
1970-01-01 00:01:19.100000000,17,119.9906,81.8469414035901,59.1072357995712,120.3
1970-01-01 00:01:19.200000000,17,119.9906,81.7285761812124,59.1072357995712,120.2
1970-01-01 00:01:19.300000000,17,119.9906,81.58484616613,59.1072357995712,120.1
1970-01-01 00:01:19.400000000,17,120.6236,81.0691030016238,59.1072357995712,120.0
1970-01-01 00:01:19.500000000,17,122.432,81.3903865656385,59.1072357995712,119.9
1970-01-01 00:01:19.600000000,17,121.799,81.0009599537277,59.1072357995712,119.8
1970-01-01 00:01:19.700000000,17,119.9906,81.2381978094108,59.1072357995712,119.7
1970-01-01 00:01:19.800000000,17,121.8895,81.3142921875246,59.1072357995712,119.6
1970-01-01 00:01:19.900000000,17,121.8895,81.5763874249847,59.1072357995712,119.5
1970-01-01 00:01:20.000000000,17,122.5224,81.3734805140791,59.1072357995712,119.4
1970-01-01 00:01:20.100000000,17,123.7883,81.6778465958031,59.1072357995712,119.3
1970-01-01 00:01:20.200000000,17,123.6979,81.6524818030985,59.1072357995712,119.2
1970-01-01 00:01:20.300000000,17,123.6979,81.2466565505561,59.1072357995712,119.1
1970-01-01 00:01:20.400000000,17,123.6979,81.162103431297,59.1072357995712,119.0
1970-01-01 00:01:20.500000000,17,123.7883,81.9230357817039,59.1072357995712,118.9
1970-01-01 00:01:20.600000000,17,122.7033,81.6524818030985,59.1072357995712,118.8
1970-01-01 00:01:20.700000000,17,122.5224,81.6693992853891,59.1072357995712,118.7
1970-01-01 00:01:20.800000000,17,122.3416,81.0521969500645,59.1072357995712,118.6
1970-01-01 00:01:20.900000000,17,122.432,82.0667772275175,59.1072357995712,118.5
1970-01-01 00:01:21.000000000,17,123.6979,81.8046705593262,59.1072357995712,118.4
1970-01-01 00:01:21.100000000,17,122.432,81.8554001447354,59.1072357995712,118.3
1970-01-01 00:01:21.200000000,17,123.6979,81.458022202607,59.1072357995712,118.2
1970-01-01 00:01:21.300000000,17,123.6979,81.2551038609701,59.1072357995712,118.1
1970-01-01 00:01:21.400000000,17,124.9638,82.3711433092416,59.1072357995712,118.0
1970-01-01 00:01:21.500000000,17,122.432,81.8215766108855,59.1072357995712,117.9
1970-01-01 00:01:21.600000000,17,126.8627,81.9991301598177,59.1072357995712,117.8
1970-01-01 00:01:21.700000000,17,128.7616,81.5763874249847,59.1072357995712,117.7
1970-01-01 00:01:21.800000000,17,127.4957,81.7708584562075,59.1072357995712,117.6
1970-01-01 00:01:21.900000000,17,126.8627,82.2612253972778,59.1072357995712,117.5
1970-01-01 00:01:22.000000000,17,123.6979,81.6609405442438,59.1072357995712,117.4
1970-01-01 00:01:22.100000000,17,125.0543,81.6355757515392,59.1072357995712,117.3
1970-01-01 00:01:22.200000000,17,127.4957,82.3711433092416,59.1072357995712,117.2
1970-01-01 00:01:22.300000000,17,128.7616,82.2358606045732,59.1072357995712,117.1
1970-01-01 00:01:22.400000000,17,131.9264,81.6440344926845,59.1072357995712,117.0
1970-01-01 00:01:22.500000000,17,133.7348,81.407304047929,59.1072357995712,116.9
1970-01-01 00:01:22.600000000,17,133.7348,81.3988453067837,59.1072357995712,116.8
1970-01-01 00:01:22.700000000,17,133.7348,81.7285761812124,59.1072357995712,116.7
1970-01-01 00:01:22.800000000,17,133.1923,81.889212247854,59.1072357995712,116.6
1970-01-01 00:01:22.900000000,17,132.5593,81.7032113885078,59.1072357995712,116.5
1970-01-01 00:01:23.000000000,17,135.0911,82.1513189160454,59.1072357995712,116.4
1970-01-01 00:01:23.100000000,17,134.0061,81.153656120883,59.1072357995712,116.3
1970-01-01 00:01:23.200000000,17,132.1072,81.6947640780937,59.1072357995712,116.2
1970-01-01 00:01:23.300000000,17,129.8466,80.9923596787883,59.1072357995712,116.1
1970-01-01 00:01:23.400000000,17,127.4957,82.4556964285007,59.1072357995712,116.0
1970-01-01 00:01:23.500000000,17,129.9371,81.6778465958031,59.1072357995712,115.9
1970-01-01 00:01:23.600000000,17,127.4957,81.2043742755609,59.1072357995712,115.8
1970-01-01 00:01:23.700000000,17,128.852,81.458022202607,59.1072357995712,115.7
1970-01-01 00:01:23.800000000,17,130.6604,81.2551038609701,59.1072357995712,115.6
1970-01-01 00:01:23.900000000,17,130.6604,81.2551038609701,59.1072357995712,115.5
1970-01-01 00:01:24.000000000,17,133.7348,81.6102109588346,59.1072357995712,115.4
1970-01-01 00:01:24.100000000,17,135.6337,81.8469414035901,59.1072357995712,115.3
1970-01-01 00:01:24.200000000,17,135.6337,81.415751358343,59.1072357995712,115.2
1970-01-01 00:01:24.300000000,17,135.0007,82.1513189160454,59.1072357995712,115.1
1970-01-01 00:01:24.400000000,17,135.6337,81.4833869953116,59.1072357995712,115.0
1970-01-01 00:01:24.500000000,17,131.9264,82.2189545530139,59.1072357995712,114.9
1970-01-01 00:01:24.600000000,17,132.4689,81.3988453067837,59.1072357995712,114.8
1970-01-01 00:01:24.700000000,17,135.6337,82.0667772275175,59.1072357995712,114.7
1970-01-01 00:01:24.800000000,17,137.5325,81.5002930468709,59.1072357995712,114.6
1970-01-01 00:01:24.900000000,17,136.8996,81.7708584562075,59.1072357995712,114.5
1970-01-01 00:01:25.000000000,17,135.6337,81.8384940931761,59.1072357995712,114.4
